epoch,dataset,model_name,fraction,fraction_percent,run_dir,train_loss,val_loss,train_acc,val_acc,train_macro_f1,val_macro_f1,train_epoch_time_sec,val_epoch_time_sec,epoch_time_sec,lr,train_weighted_f1,val_weighted_f1
42,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.6463639901743994,1.5851427912712097,0.3837777777777778,0.502,0.3815410993545397,0.49042008361510103,9.635116200021002,0.3153111000137869,9.952751100005116,9.215409042721549e-05,,
43,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.71085121234258,1.5428280532360077,0.28555555555555556,0.522,0.28388869459123717,0.5124313093397376,9.629463299992494,0.32847469998523593,9.959937200008426,8.824626025421623e-05,,
44,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.6231581303808424,1.5287513136863708,0.38066666666666665,0.536,0.37759728246390023,0.5299246442063306,9.70282429998042,0.32162430000607856,10.027973999996902,8.435655349597692e-05,,
45,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.6557361947165594,1.5282385647296906,0.32755555555555554,0.526,0.3265085226767879,0.519398531896853,9.648391199996695,0.32416440002270974,9.974663300003158,8.049096779838716e-05,,
46,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.6585260430971782,1.522480458021164,0.354,0.524,0.3521051195006978,0.5168173069726235,9.409568700008094,0.307110299996566,9.719295500020962,7.665546361440945e-05,,
47,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.548207014799118,1.5163120329380035,0.3337777777777778,0.526,0.3321410403368435,0.5191664754497246,9.740759199979948,0.3019092000031378,10.044186499988427,7.285595501349254e-05,,
48,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.5973785320917766,1.5312272906303406,0.27266666666666667,0.53,0.2717503729639391,0.5240004480511354,9.602966200007359,0.2939609999884851,9.899704099982046,6.909830056250526e-05,,
49,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.5500038597318861,1.5180429816246033,0.4311111111111111,0.542,0.42833843065259103,0.5375020951708414,9.80627159998403,0.31668280001031235,10.125562300003367,6.538829429225072e-05,,
50,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.5810301138295069,1.5234813690185547,0.31222222222222223,0.558,0.31076354431804293,0.5523351512013904,9.773213499982376,0.3097450000059325,10.085393100016518,6.173165676349103e-05,,
51,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.543288790517383,1.5458709001541138,0.3844444444444444,0.522,0.3821404510807331,0.5109686112863002,9.511807800008683,0.31788309998228215,9.831505500013009,5.8134026246257225e-05,,
52,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.5440965559747484,1.4996488392353058,0.40444444444444444,0.536,0.40322426406720774,0.5259173528876501,9.918305700004566,0.3154324000061024,10.236065200006124,5.460095002604533e-05,,
53,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.5600891013940175,1.5147426426410675,0.30933333333333335,0.548,0.30845259719938434,0.5390384759957491,9.778143800009275,0.3322833999991417,10.112592399993446,5.11378758503045e-05,,
54,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.59308237168524,1.5446535646915436,0.41133333333333333,0.528,0.4091447145182552,0.5138493003812805,9.869841200008523,0.3117467000265606,10.183894400019199,4.7750143528405126e-05,,
55,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.5692601601282756,1.5117546916007996,0.4,0.526,0.3974846848920074,0.5159064271294003,10.020876099995803,0.31217849999666214,10.335725199984154,4.444297669803978e-05,,
56,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.565637509028117,1.4981053471565247,0.32066666666666666,0.548,0.31946223403681073,0.5392360667607742,9.884334799979115,0.31423170000198297,10.200629200000549,4.1221474770752705e-05,,
57,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.5585997369554307,1.5095059275627136,0.31577777777777777,0.536,0.31471965257433354,0.525216513643195,9.719715799990809,0.30320109997410327,10.025265900010709,3.8090605069016635e-05,,
58,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.5446583496199713,1.5127501785755157,0.31044444444444447,0.546,0.3086031582648801,0.5384717611426522,9.69648579999921,0.33742339999298565,10.036535399995046,3.505519516698165e-05,,
59,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.5524908635351393,1.5283170342445374,0.3257777777777778,0.522,0.32482163639602607,0.516832500794852,9.967394599982072,0.32747389998985454,10.29743709997274,3.211992544670586e-05,,
60,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.5698332720332675,1.5005799531936646,0.3571111111111111,0.54,0.3552991280271582,0.531800004196804,10.058195499994326,0.3842333999928087,10.444905300013488,2.928932188134526e-05,,
61,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.5792694323592715,1.5060532093048096,0.3208888888888889,0.554,0.31986987132154643,0.5451226404969033,9.866792799992254,0.33367640001233667,10.203348899987759,2.656774905643145e-05,,
62,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.5643936826123133,1.4908294975757599,0.3211111111111111,0.564,0.3200539016035359,0.5595408558508489,9.66445269997348,0.3504356000048574,10.016592800006038,2.395940343999691e-05,,
63,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.5715392099486456,1.4912379086017609,0.3851111111111111,0.55,0.383672222996868,0.5401581813064782,9.397509000002174,0.27989350000279956,9.6795007000037,2.146830691192551e-05,,
64,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.5091627339522045,1.48094642162323,0.2982222222222222,0.556,0.29705821614520883,0.5486685957502796,9.769119300006423,0.3373472999955993,10.109416299994336,1.909830056250527e-05,,
65,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.4078745113478766,1.4833317697048187,0.332,0.562,0.33110234409588385,0.5568035739030647,9.785429499985185,0.3435442000045441,10.131455500028096,1.68530387697455e-05,,
66,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.530558900700675,1.5103501081466675,0.3377777777777778,0.548,0.337175457701693,0.5401484842398246,9.800417199992808,0.3145123000140302,10.117588599998271,1.4735983564590783e-05,,
67,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.5861048334174686,1.5010137856006622,0.28733333333333333,0.556,0.2865275710288088,0.5475191316110214,9.981541499990271,0.3210988999926485,10.304783300001873,1.2750399292720305e-05,,
68,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.478282908598582,1.49649116396904,0.43666666666666665,0.562,0.43509636212350405,0.552319175126706,9.95788440000615,0.3362034000165295,10.296121699997457,1.0899347581163221e-05,,
69,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.472159014807807,1.4830952286720276,0.3288888888888889,0.566,0.3280461950840019,0.5608161157706808,9.560142899979837,0.31568989998777397,9.87867790000746,9.185682617491865e-06,,
70,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.4565111663606432,1.4868859946727753,0.35688888888888887,0.552,0.3554673272812365,0.5438746981653144,9.651180399989244,0.32205870002508163,9.975665300007677,7.612046748871327e-06,,
71,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.5086601575215657,1.4908512830734253,0.3128888888888889,0.558,0.31166336077006984,0.5492656526692152,9.846797300007893,0.32161919999634847,10.17088479999802,6.180866407751584e-06,,
72,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.4583378434181213,1.487036019563675,0.37977777777777777,0.562,0.3785440912009378,0.5515064772441531,10.00909049998154,0.33886200000415556,10.350307799992152,4.894348370484647e-06,,
73,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.4339985814359453,1.4862073361873627,0.31555555555555553,0.554,0.3145837448373512,0.5448533682951386,10.057115600007819,0.32986880000680685,10.389798199990764,3.7544763546352834e-06,,
74,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.546481407350964,1.4862729609012604,0.4266666666666667,0.556,0.4250209782897656,0.547054856957555,9.99778899998637,0.342943199997535,10.34286279999651,2.7630079602323442e-06,,
75,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.5722822348276775,1.4864344894886017,0.2991111111111111,0.556,0.2985022195599813,0.54721275537823,9.822829699987778,0.35094229999231175,10.17640460000257,1.921471959676957e-06,,
76,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.451205723815494,1.4865387082099915,0.37177777777777776,0.554,0.369708783366849,0.5456692301982279,9.955104199994821,0.3105076999927405,10.268268499989063,1.231165940486234e-06,,
77,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.4312967194451227,1.4863064587116241,0.36777777777777776,0.554,0.3664815064875923,0.5452923259700984,10.173965800000587,0.3305507999903057,10.506265899981372,6.931543045073708e-07,,
78,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.5363047785229154,1.486080139875412,0.3648888888888889,0.552,0.3637455275359203,0.543227169298668,10.129500300012296,0.3084896999935154,10.441226300026756,3.0826662668720364e-07,,
79,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.5027069316969976,1.4866938292980194,0.3426666666666667,0.552,0.34182489480021344,0.543227169298668,10.048618100001477,0.3284554999845568,10.37997720000567,7.709637592770991e-08,,
80,CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,1.4448445439338684,1.4867877960205078,0.3848888888888889,0.552,0.38343880288048526,0.543227169298668,9.96691920000012,0.333357800001977,10.302333200001158,0.0,,
1,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,2.1447243891971213,2.027194991707802,0.163,0.26,0.15932070764826264,0.21390245337019104,15.326933900010772,0.3325312999950256,15.660908799996832,0.0001999229036240723,,
2,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,2.065527956250688,1.9621548354625702,0.1981111111111111,0.305,0.19321786653279163,0.2697955682248686,9.845986800006358,0.29244969997671433,10.139788300002692,0.0001996917333733128,,
3,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,2.015624803556523,1.8661298155784607,0.19944444444444445,0.34,0.19581560697752518,0.3122919965275483,9.958653900015634,0.29599210000014864,10.255876799987163,0.00019930684569549264,,
4,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.9606474755515515,1.8627453744411469,0.2098888888888889,0.336,0.20661453718368197,0.30577438382104116,9.626759599981597,0.3019385999941733,9.929613299987977,0.00019876883405951377,,
5,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.9558757980104904,1.814189463853836,0.19277777777777777,0.369,0.19011599765325687,0.35634223639343215,17.39835870001116,0.3101981000218075,17.709837200003676,0.00019807852804032305,,
6,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.9299805063596913,1.8118701428174973,0.20666666666666667,0.371,0.20341277010587203,0.3542627876872889,13.84704779999447,0.6546137999976054,14.50384540000232,0.00019723699203976766,,
7,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.882860584997795,1.7409342527389526,0.24633333333333332,0.393,0.24318848231123386,0.37654832913503256,18.74878749999334,0.5748048000095878,19.326378400000976,0.00019624552364536473,,
8,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.8639247937941215,1.7304963171482086,0.27011111111111114,0.409,0.26696559833460204,0.3986511911139802,12.65658110001823,0.6472551999904681,13.306097799999407,0.00019510565162951537,,
9,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.8447556327766097,1.6746490448713303,0.25866666666666666,0.43,0.2547266347091586,0.4252670804792532,11.588587000005646,0.6133620000036899,12.203953999996884,0.00019381913359224842,,
10,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.8323721986421397,1.6369074881076813,0.2548888888888889,0.468,0.2520737428474954,0.4464233319553612,19.505141500005266,0.6820765000011306,20.19006600001012,0.00019238795325112867,,
11,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.8136520201051738,1.6408421993255615,0.2842222222222222,0.462,0.28005242363907773,0.4425686040900693,17.500598400016315,0.3194052000180818,17.821244599996135,0.0001908143173825081,,
12,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.7804247963596398,1.653383731842041,0.26355555555555554,0.455,0.2613576159451549,0.4403093775023527,12.83084169999347,0.632359200011706,13.465131999982987,0.00018910065241883677,,
13,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.7833094412172343,1.6339885890483856,0.29888888888888887,0.476,0.29547262613868913,0.4720050797232161,19.320254000020213,0.6338317999907304,19.955920600012178,0.00018724960070727972,,
14,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.7548391583939673,1.5595152080059052,0.2667777777777778,0.505,0.26402993850758627,0.5029739581898883,18.703094399999827,0.6669448000029661,19.372383000008995,0.00018526401643540922,,
15,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.7235683152373409,1.5749000161886215,0.282,0.489,0.279472485139021,0.4812917864568873,14.426859100000001,0.3310541000100784,14.759129599988228,0.00018314696123025454,,
16,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.7074514476346299,1.5498929917812347,0.30522222222222223,0.522,0.302277779029498,0.5171584090212045,10.069802500016522,0.31458290002774447,10.385435300006066,0.00018090169943749476,,
17,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.7279045951198524,1.5380629152059555,0.3237777777777778,0.528,0.32036547737678817,0.5246564820836165,9.86074170001666,0.3129420999903232,10.174824099987745,0.00017853169308807448,,
18,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.7012934751913582,1.5261277258396149,0.29533333333333334,0.516,0.2934378423284777,0.5112148626643637,9.797975900000893,0.3178355999989435,10.117357000010088,0.0001760405965600031,,
19,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.666398288498462,1.5460115522146225,0.31577777777777777,0.517,0.31300375534148756,0.5171159451000095,9.804955700004939,0.31166619999567047,10.117522499989718,0.00017343225094356858,,
20,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.6594656554745957,1.529477298259735,0.3441111111111111,0.534,0.3412661458767852,0.511621515503207,10.091706000006525,0.3109491000068374,10.404058199987048,0.00017071067811865476,,
21,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.6753882975645469,1.4680000394582748,0.2951111111111111,0.551,0.292371929218488,0.540046872005637,10.236590000014985,0.3129348999937065,10.550483400002122,0.0001678800745532942,,
22,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.6932836653481067,1.4580930918455124,0.33166666666666667,0.564,0.32804436707356177,0.5583300089502774,10.128550800000085,0.3233769999933429,10.452894099988043,0.00016494480483301838,,
23,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.658231923277949,1.4847229719161987,0.3438888888888889,0.549,0.3413578828211493,0.5456988667434455,10.051981500000693,0.3245766000181902,10.377461299998686,0.00016190939493098338,,
24,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.6217619919441115,1.4529045224189758,0.29455555555555557,0.546,0.29235649786042694,0.5384731309804448,10.146206899982644,0.3112349000002723,10.458643100020709,0.0001587785252292473,,
25,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.5984393291070427,1.4388556331396103,0.36666666666666664,0.574,0.3640171345313115,0.5664823481787575,10.166326400008984,0.3314773000020068,10.498739700007718,0.0001555570233019602,,
26,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.6116838455200195,1.4229866862297058,0.3342222222222222,0.569,0.33207977705961755,0.5656076903138183,9.969313999987207,0.3251612999883946,10.29545700000017,0.00015224985647159487,,
27,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.6028116521701006,1.4205301403999329,0.3596666666666667,0.584,0.3572719970654777,0.5838500504891595,10.063763300015125,0.3084409000002779,10.373098400013987,0.0001488621241496955,,
28,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.5959556690404113,1.4571608752012253,0.4053333333333333,0.546,0.402578679799755,0.5352170863308736,9.663324699999066,0.30730580000090413,9.971560300007695,0.00014539904997395466,,
29,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.617775883473141,1.3974308669567108,0.298,0.577,0.29579825362877293,0.5700319591404963,9.862822199997026,0.3045120000024326,10.168251100025373,0.00014186597375374278,,
30,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.5936893157556022,1.3837732821702957,0.3228888888888889,0.588,0.3210642774918936,0.5780098809435325,10.286720699979924,0.358151699998416,10.645850200002315,0.00013826834323650894,,
31,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.610783451040026,1.3936583995819092,0.3428888888888889,0.591,0.34087713579614876,0.5728875989878778,11.025744899990968,0.5073146999930032,11.534618600009708,0.00013461170570774927,,
32,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.5904149925205069,1.44987253844738,0.33044444444444443,0.557,0.3279944765541464,0.5478348046524855,11.385717999975896,0.33383319998392835,11.720487500017043,0.0001309016994374947,,
33,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.5267463234108938,1.407595694065094,0.32755555555555554,0.586,0.32510477264612014,0.5798245378565844,10.31723939999938,0.3528424999967683,10.67100470000878,0.0001271440449865074,,
34,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.591070076109658,1.3978645950555801,0.31333333333333335,0.584,0.3111436294809543,0.5713318879562894,9.961045400006697,0.30825430000550114,10.270365000003949,0.00012334453638559052,,
35,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.500147393052007,1.4038114845752716,0.3768888888888889,0.581,0.37422429338360297,0.5743735036713467,9.759303800005,0.3012353000231087,10.061518700007582,0.0001195090322016128,,
36,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.5161855774866024,1.3620313107967377,0.329,0.601,0.3274660586744919,0.592373740655175,13.572786900011124,0.30060270000831224,13.874316300003557,0.00011564344650402306,,
37,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.4771184467933547,1.3471448868513107,0.3491111111111111,0.606,0.34732878588254845,0.5977611632721901,9.826766999991378,0.32136040000477806,10.149132999998983,0.00011175373974578374,,
38,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.5801635409744692,1.3508178889751434,0.35355555555555557,0.615,0.35163114650527244,0.6099069455648156,9.721614799986128,0.3008847000019159,10.02342770001269,0.00010784590957278446,,
39,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.446314833533596,1.3240752667188644,0.38855555555555554,0.611,0.3868139548542012,0.6064375566508293,18.58948809999856,0.672696099994937,19.265591400006087,0.00010392598157590682,,
40,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.5123458664182206,1.328892707824707,0.3652222222222222,0.625,0.3635105116250865,0.6165610248345406,17.41175430000294,0.30413480001152493,17.71746909999638,9.999999999999996e-05,,
41,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.4774649848400707,1.3340840339660645,0.34455555555555556,0.62,0.34315918038632937,0.6140813825747944,11.850987899990287,0.6474248000013176,12.501742600026773,9.607401842409313e-05,,
42,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.4822820324293324,1.3307609558105469,0.3078888888888889,0.622,0.3067191440612972,0.611857015190408,19.583407400001306,0.6455318000225816,20.230481000005966,9.215409042721549e-05,,
43,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.490099441837257,1.3217458426952362,0.35255555555555557,0.609,0.3510003095257594,0.6012009002351099,19.478230599983362,0.6067327999917325,20.08715249999659,8.824626025421623e-05,,
44,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.4319864578650032,1.3187571465969086,0.3768888888888889,0.625,0.3758069469016489,0.6143727635619635,19.612501400028123,0.601069299998926,20.216130399989197,8.435655349597692e-05,,
45,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.466973904152991,1.3343292772769928,0.3711111111111111,0.627,0.3695711194673842,0.6145749415128675,16.6652083999943,0.2973377000016626,16.964564900001278,8.049096779838716e-05,,
46,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.4264366290938686,1.3136456608772278,0.4147777777777778,0.626,0.41333027075270534,0.6191804110314079,9.735928299982334,0.3014735000033397,10.038426200015238,7.665546361440945e-05,,
47,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.4344020007361828,1.3123832792043686,0.427,0.634,0.4254192190951394,0.6276530606780227,13.282330899994122,0.5763278999947943,13.860790200007614,7.285595501349254e-05,,
48,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.439577880040021,1.28105990588665,0.3851111111111111,0.647,0.38343248943766134,0.6413510764836361,19.740012499998556,0.656326700001955,20.39906629998586,6.909830056250526e-05,,
49,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.4115633158616616,1.3170038759708405,0.38711111111111113,0.63,0.38579318909868154,0.6280838770362905,19.62640000000829,0.6369027000037022,20.266260299977148,6.538829429225072e-05,,
50,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.41514253616333,1.2969409674406052,0.3408888888888889,0.635,0.3397827008682866,0.6241022230406872,19.086276899994118,0.6564669999934267,19.74468030000571,6.173165676349103e-05,,
51,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.471122189306877,1.2910314202308655,0.3781111111111111,0.646,0.37670040734355337,0.6382662351079051,18.99769380001817,0.6003452000149991,19.60058690002188,5.8134026246257225e-05,,
52,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.3927718921446464,1.281290739774704,0.36233333333333334,0.636,0.3613292855826301,0.6311281305288935,19.014646299998276,0.6017542000045069,19.618186100007733,5.460095002604533e-05,,
53,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.3332405829093825,1.3112812340259552,0.3552222222222222,0.636,0.35459601201427005,0.6272721346227994,19.261298700002953,0.6396461999975145,19.905326799984323,5.11378758503045e-05,,
54,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.393984833233793,1.2966836839914322,0.4176666666666667,0.644,0.41642777225353766,0.6363176115959376,17.282474299980095,0.3026425999996718,17.5864622000081,4.7750143528405126e-05,,
55,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.3819457930578312,1.2901195734739304,0.41933333333333334,0.638,0.4177818165011595,0.631755430078651,12.579862899990985,0.5937936000118498,13.175662499997998,4.444297669803978e-05,,
56,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.3652261033864088,1.290030062198639,0.381,0.638,0.38009472297730823,0.6299640570922312,19.694562299991958,0.6312760000000708,20.328449399996316,4.1221474770752705e-05,,
57,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.353370402900266,1.3070713132619858,0.4111111111111111,0.635,0.4095203549381371,0.6271651784906191,19.197073200019076,0.6554484000080265,19.854591500014067,3.8090605069016635e-05,,
58,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.4359163902175258,1.2819139510393143,0.38133333333333336,0.637,0.38021935223357667,0.6294665548249937,19.406301300012274,0.5976313999854028,20.00651099998504,3.505519516698165e-05,,
59,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.3693689410115633,1.29718878865242,0.39022222222222225,0.638,0.38902991835324985,0.630529779424786,19.474185900005978,0.6403997000015806,20.11738380001043,3.211992544670586e-05,,
60,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.3492789738614794,1.2946902513504028,0.4222222222222222,0.626,0.4209206748996938,0.6208931872440557,13.454114499996649,0.6094802000152413,14.065479500015499,2.928932188134526e-05,,
61,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.3994991401551475,1.2959467023611069,0.32355555555555554,0.638,0.3228943063600482,0.6308891069273996,19.593873300007544,0.6103498000011314,20.206690899998648,2.656774905643145e-05,,
62,CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,1.3846106848246615,1.278976172208786,0.38655555555555554,0.636,0.3854465105175828,0.6268580130266899,19.278054199996404,0.6020936999993864,19.882478799991077,2.395940343999691e-05,,
