dataset,model_name,fraction,fraction_percent,run_dir,checkpoint_path,parameter_count,train_samples,best_epoch,best_val_macro_f1,avg_epoch_time_sec,total_training_time_sec,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,test_loss,test_accuracy,test_macro_f1,test_weighted_f1,test_balanced_accuracy,test_top3_accuracy,attention_maps
CIFAR-10,cnn,1.0,100,01_cifar_vit_cnn/outputs/unified_runs/cnn_fraction_100,,391946,45000,76,0.8367338827083948,80.87420576500081,6470.639426799986,0.9252340719103813,0.8378,0.8367338827083948,0.837324960174749,0.9438938287240041,0.8287,0.8280751942681477,0.8280751942681476,0.8287000000000001,0.965,0
CIFAR-10,cnn,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/cnn_fraction_020,,391946,9000,66,0.7278139211587176,7.98712618374775,639.2720926000038,1.1869659721851349,0.728,0.7278139211587176,0.7272543711643569,1.1505154884314235,0.7322,0.7294694854005253,0.7294694854005253,0.7322,0.9327,0
CIFAR-10,cnn,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/cnn_fraction_010,,391946,4500,55,0.6899631162968911,2.607623597143434,182.69531080001616,1.2833247482776642,0.688,0.6899631162968911,0.6892761360669148,1.2849082041390334,0.6561,0.6551370207994784,0.6551370207994783,0.6561,0.9053,0
CIFAR-10,vit,1.0,100,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_100,,6350602,45000,73,0.8231120020387411,83.48259661125012,6680.371069599991,0.9137630209326744,0.8248,0.8231120020387411,0.8240890096281768,0.8948562198047396,0.8308,0.8290221533254172,0.8290221533254173,0.8308,0.9685,10
CIFAR-10,vit,0.2,20,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_020,,6350602,9000,48,0.6413510764836361,14.71403192381175,928.0051566000038,1.28105990588665,0.647,0.6413510764836361,0.638552830564023,1.3096449329883237,0.6339,0.625626872580829,0.6256268725808292,0.6339,0.8966,10
CIFAR-10,vit,0.1,10,01_cifar_vit_cnn/outputs/unified_runs/vit_fraction_010,,6350602,4500,69,0.5608161157706808,10.124003141250796,811.7074047000206,1.4830952286720276,0.566,0.5608161157706808,0.560078394047047,1.4556047448629066,0.563,0.5546017247796218,0.5546017247796218,0.563,0.8581,10
